"id","farmer","village","district","mandal","crop","acreage","health","risk","confidence","lat","lng","ndvi","evi","ndre","analytics","outline","geometry"
"AND-GUN-001505","Babu Daggubati","NIDUMUKKALA","Guntur","Tadikonda","Horse Gram",6.01,70.03,"Medium",93.8,16.437569109964663,80.4039814939095,0.74,0.4,0.42,"{""pH"": 8.26, ""EC"": 2.8, ""Organic_Carbon"": 0.37, ""Nitrogen"": 284.0, ""Phosphorus"": 23.0, ""Potassium"": 175.0, ""Zinc"": 2.34, ""Iron"": 2.2, ""Copper"": 0.75, ""Boron"": 0.62, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Borewell"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-001505""}",NULL,NULL
"AND-GUN-007060","Ravi Mekapati","NIDUMUKKALA","Guntur","Tadikonda","Jowar (Sorghum)",13.71,95.7,"Low",97.0,16.439536358080122,80.39942413040018,0.61,0.55,0.37,"{""pH"": 5.64, ""EC"": 0.17, ""Organic_Carbon"": 0.36, ""Nitrogen"": 242.0, ""Phosphorus"": 38.0, ""Potassium"": 365.0, ""Zinc"": 0.63, ""Iron"": 13.58, ""Copper"": 1.14, ""Boron"": 1.0, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-007060""}",NULL,NULL
"AND-GUN-000096","Srinu Reddy","PAMULAPADU","Guntur","Tadikonda","Bengal Gram (Chickpea)",7.66,75.53,"Medium",91.6,16.452630996395364,80.34916085523012,0.68,0.57,0.39,"{""pH"": 5.75, ""EC"": 1.85, ""Organic_Carbon"": 1.19, ""Nitrogen"": 435.0, ""Phosphorus"": 14.0, ""Potassium"": 261.0, ""Zinc"": 3.34, ""Iron"": 10.16, ""Copper"": 0.98, ""Boron"": 1.45, ""Soil_Type"": ""Clay Loam"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-000096""}",NULL,NULL
"AND-GUN-006996","Nageswara Rao Naidu","PAMULAPADU","Guntur","Tadikonda","Sugarcane",8.91,79.7,"Medium",90.2,16.453896173544617,80.3297070715361,0.74,0.46,0.43,"{""pH"": 7.18, ""EC"": 2.43, ""Organic_Carbon"": 0.21, ""Nitrogen"": 196.0, ""Phosphorus"": 30.0, ""Potassium"": 179.0, ""Zinc"": 1.51, ""Iron"": 7.88, ""Copper"": 1.57, ""Boron"": 2.25, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-006996""}",NULL,NULL
"AND-GUN-009336","Prakash Golla","KALNUKODA","Guntur","Tadepalle","Green Gram (Moong)",3.56,61.87,"Medium",96.0,16.451643478069517,80.62663602017354,0.61,0.47,0.26,"{""pH"": 6.61, ""EC"": 1.34, ""Organic_Carbon"": 0.47, ""Nitrogen"": 390.0, ""Phosphorus"": 50.0, ""Potassium"": 307.0, ""Zinc"": 0.31, ""Iron"": 10.08, ""Copper"": 1.24, ""Boron"": 1.88, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Borewell"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-009336""}",NULL,NULL
"AND-GUN-008012","Subba Rao Allu","KURAGALLU","Guntur","Mangalagiri","Chilli",7.0,73.33,"Medium",97.5,16.45458184345602,80.4988526633244,0.63,0.52,0.47,"{""pH"": 8.45, ""EC"": 1.34, ""Organic_Carbon"": 0.63, ""Nitrogen"": 272.0, ""Phosphorus"": 20.0, ""Potassium"": 94.0, ""Zinc"": 3.33, ""Iron"": 3.24, ""Copper"": 0.92, ""Boron"": 1.45, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-008012""}",NULL,NULL
"AND-GUN-009603","Subba Rao Yarlagadda","KURAGALLU","Guntur","Mangalagiri","Ragi (Finger Millet)",2.98,59.93,"High",89.1,16.463190360704445,80.52688944483707,0.48,0.59,0.43,"{""pH"": 6.18, ""EC"": 1.95, ""Organic_Carbon"": 1.4, ""Nitrogen"": 122.0, ""Phosphorus"": 6.0, ""Potassium"": 437.0, ""Zinc"": 0.75, ""Iron"": 3.42, ""Copper"": 1.35, ""Boron"": 0.83, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-009603""}",NULL,NULL
"AND-GUN-009747","Rambabu Uppalapati","KURAGALLU","Guntur","Mangalagiri","Mango",11.99,89.97,"Low",89.6,16.47134497334334,80.50118418294575,0.61,0.4,0.23,"{""pH"": 8.46, ""EC"": 0.92, ""Organic_Carbon"": 1.28, ""Nitrogen"": 127.0, ""Phosphorus"": 23.0, ""Potassium"": 274.0, ""Zinc"": 2.73, ""Iron"": 2.11, ""Copper"": 0.56, ""Boron"": 0.66, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Borewell"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-009747""}",NULL,NULL
"AND-GUN-005933","Subba Rao Daggubati","PICHIKALAPALEM","Guntur","Thullur","Red Gram (Pigeon Pea)",4.1,63.67,"Medium",95.4,16.543974938422835,80.44084336156158,0.49,0.27,0.4,"{""pH"": 5.68, ""EC"": 0.52, ""Organic_Carbon"": 1.03, ""Nitrogen"": 103.0, ""Phosphorus"": 22.0, ""Potassium"": 200.0, ""Zinc"": 3.04, ""Iron"": 6.55, ""Copper"": 0.39, ""Boron"": 0.75, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-005933""}",NULL,NULL
"AND-GUN-005602","Siva Raju","NAVULURU","Guntur","Mangalagiri","Cotton",5.08,66.93,"Medium",96.9,16.454524225576993,80.55265331691837,0.38,0.47,0.22,"{""pH"": 6.67, ""EC"": 0.24, ""Organic_Carbon"": 1.26, ""Nitrogen"": 103.0, ""Phosphorus"": 38.0, ""Potassium"": 84.0, ""Zinc"": 1.94, ""Iron"": 4.24, ""Copper"": 1.02, ""Boron"": 2.41, ""Soil_Type"": ""Sandy"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-005602""}",NULL,NULL
"AND-GUN-005374","Suresh Rao","INAVALU","Guntur","Thullur","Red Gram (Pigeon Pea)",11.84,89.47,"Low",87.8,16.47993856894532,80.5111748077728,0.53,0.48,0.41,"{""pH"": 5.91, ""EC"": 2.61, ""Organic_Carbon"": 1.02, ""Nitrogen"": 448.0, ""Phosphorus"": 52.0, ""Potassium"": 523.0, ""Zinc"": 0.98, ""Iron"": 9.26, ""Copper"": 1.94, ""Boron"": 1.67, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-005374""}",NULL,NULL
"AND-GUN-006733","Prakash Vemula","INAVALU","Guntur","Thullur","Tobacco",14.04,96.8,"Low",90.5,16.480027673450227,80.51138358546852,0.44,0.57,0.24,"{""pH"": 7.71, ""EC"": 2.64, ""Organic_Carbon"": 0.36, ""Nitrogen"": 179.0, ""Phosphorus"": 25.0, ""Potassium"": 576.0, ""Zinc"": 3.11, ""Iron"": 3.53, ""Copper"": 0.29, ""Boron"": 0.43, ""Soil_Type"": ""Sandy"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-006733""}",NULL,NULL
"AND-GUN-007900","Subba Rao Reddy","INAVALU","Guntur","Thullur","Paddy (Rice)",13.33,94.43,"Low",95.4,16.473172706173507,80.48693704540065,0.42,0.5,0.41,"{""pH"": 6.02, ""EC"": 2.64, ""Organic_Carbon"": 0.24, ""Nitrogen"": 205.0, ""Phosphorus"": 43.0, ""Potassium"": 393.0, ""Zinc"": 1.81, ""Iron"": 5.33, ""Copper"": 0.93, ""Boron"": 1.56, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Borewell"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-007900""}",NULL,NULL
"AND-GUN-000590","Ramu Golla","PEDA PARIMI","Guntur","Thullur","Jowar (Sorghum)",2.7,59.0,"High",96.4,16.466646363682973,80.42835881923553,0.54,0.37,0.29,"{""pH"": 6.36, ""EC"": 0.34, ""Organic_Carbon"": 1.3, ""Nitrogen"": 362.0, ""Phosphorus"": 74.0, ""Potassium"": 160.0, ""Zinc"": 2.79, ""Iron"": 14.05, ""Copper"": 0.29, ""Boron"": 0.27, ""Soil_Type"": ""Loamy"", ""Irrigation_Type"": ""Sprinkler"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-000590""}",NULL,NULL
"AND-GUN-004122","Lakshmi Akkineni","KRISHNARAYA","Guntur","Mangalagiri","Banana",8.12,77.07,"Medium",97.6,16.492714041085698,80.55291945200094,0.48,0.58,0.35,"{""pH"": 6.82, ""EC"": 2.92, ""Organic_Carbon"": 1.21, ""Nitrogen"": 260.0, ""Phosphorus"": 7.0, ""Potassium"": 280.0, ""Zinc"": 2.24, ""Iron"": 4.52, ""Copper"": 1.58, ""Boron"": 0.65, ""Soil_Type"": ""Clay Loam"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-004122""}",NULL,NULL
"AND-GUN-005292","Srinivas Rao","KRISHNARAYA","Guntur","Mangalagiri","Maize",3.17,60.57,"Medium",96.9,16.474993228979304,80.55842537972453,0.63,0.34,0.38,"{""pH"": 8.76, ""EC"": 1.21, ""Organic_Carbon"": 0.33, ""Nitrogen"": 345.0, ""Phosphorus"": 70.0, ""Potassium"": 125.0, ""Zinc"": 1.13, ""Iron"": 11.89, ""Copper"": 1.12, ""Boron"": 0.31, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-005292""}",NULL,NULL
"AND-GUN-001418","Venkatesh Kambhampati","TADEPALLE","Guntur","Tadepalle","Oil Palm",2.27,57.57,"High",92.5,16.454725148363853,80.60903831061887,0.39,0.53,0.29,"{""pH"": 5.71, ""EC"": 1.76, ""Organic_Carbon"": 1.42, ""Nitrogen"": 195.0, ""Phosphorus"": 17.0, ""Potassium"": 213.0, ""Zinc"": 0.48, ""Iron"": 14.73, ""Copper"": 0.33, ""Boron"": 1.2, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Borewell"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-001418""}",NULL,NULL
"AND-GUN-001603","Prakash Dasari","TADEPALLE","Guntur","Tadepalle","Bengal Gram (Chickpea)",3.79,62.63,"Medium",91.9,16.468968246925368,80.59677055536852,0.33,0.43,0.46,"{""pH"": 7.93, ""EC"": 0.33, ""Organic_Carbon"": 0.85, ""Nitrogen"": 212.0, ""Phosphorus"": 39.0, ""Potassium"": 433.0, ""Zinc"": 1.61, ""Iron"": 6.36, ""Copper"": 0.47, ""Boron"": 2.08, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Sprinkler"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-001603""}",NULL,NULL
"AND-GUN-005142","Murali Yarlagadda","TADEPALLE","Guntur","Tadepalle","Black Gram (Urad)",2.33,57.77,"High",95.2,16.47624857753786,80.59561253862186,0.78,0.52,0.31,"{""pH"": 6.64, ""EC"": 2.11, ""Organic_Carbon"": 0.51, ""Nitrogen"": 274.0, ""Phosphorus"": 37.0, ""Potassium"": 128.0, ""Zinc"": 0.47, ""Iron"": 9.32, ""Copper"": 1.49, ""Boron"": 0.61, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-005142""}",NULL,NULL
"AND-GUN-002356","Parvathi Kothapalli","SAKHAMARU","Guntur","Thullur","Ragi (Finger Millet)",2.25,57.5,"High",91.7,16.50064346474386,80.50517477430269,0.35,0.56,0.35,"{""pH"": 5.92, ""EC"": 0.47, ""Organic_Carbon"": 1.13, ""Nitrogen"": 163.0, ""Phosphorus"": 5.0, ""Potassium"": 167.0, ""Zinc"": 3.11, ""Iron"": 13.98, ""Copper"": 1.2, ""Boron"": 2.3, ""Soil_Type"": ""Sandy"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-002356""}",NULL,NULL
"AND-GUN-003312","Venkata Kaza","SAKHAMARU","Guntur","Thullur","Sugarcane",10.02,83.4,"Low",96.2,16.484317906939157,80.5072133621122,0.71,0.2,0.45,"{""pH"": 6.66, ""EC"": 1.54, ""Organic_Carbon"": 1.2, ""Nitrogen"": 200.0, ""Phosphorus"": 49.0, ""Potassium"": 373.0, ""Zinc"": 1.98, ""Iron"": 10.28, ""Copper"": 1.76, ""Boron"": 0.41, ""Soil_Type"": ""Loamy"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-003312""}",NULL,NULL
"AND-GUN-007946","Krishna Kothapalli","SAKHAMARU","Guntur","Thullur","Jowar (Sorghum)",2.54,58.47,"High",88.3,16.49549330406597,80.47787461209188,0.36,0.45,0.38,"{""pH"": 6.02, ""EC"": 2.7, ""Organic_Carbon"": 0.74, ""Nitrogen"": 109.0, ""Phosphorus"": 59.0, ""Potassium"": 128.0, ""Zinc"": 3.31, ""Iron"": 12.16, ""Copper"": 0.6, ""Boron"": 2.27, ""Soil_Type"": ""Loamy"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-007946""}",NULL,NULL
"AND-GUN-006714","Satyanarayana Kambhampati","PENURAKA","Guntur","Tadepalle","Mango",12.44,91.47,"Low",92.2,16.489824109670884,80.57236731944877,0.6,0.39,0.34,"{""pH"": 6.09, ""EC"": 0.29, ""Organic_Carbon"": 1.18, ""Nitrogen"": 201.0, ""Phosphorus"": 72.0, ""Potassium"": 346.0, ""Zinc"": 1.23, ""Iron"": 3.15, ""Copper"": 1.93, ""Boron"": 2.23, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-006714""}",NULL,NULL
"AND-GUN-006788","Krishna Nandamuri","PENURAKA","Guntur","Tadepalle","Banana",12.17,90.57,"Low",86.1,16.478042008449687,80.56407079014576,0.49,0.33,0.28,"{""pH"": 7.59, ""EC"": 0.93, ""Organic_Carbon"": 1.06, ""Nitrogen"": 118.0, ""Phosphorus"": 70.0, ""Potassium"": 469.0, ""Zinc"": 2.65, ""Iron"": 8.21, ""Copper"": 1.77, ""Boron"": 2.47, ""Soil_Type"": ""Clay Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-006788""}",NULL,NULL
"AND-GUN-006895","Srinu Rao","PENURAKA","Guntur","Tadepalle","Tomato",7.63,75.43,"Medium",91.2,16.486866992156244,80.56997171749732,0.77,0.43,0.21,"{""pH"": 6.5, ""EC"": 2.02, ""Organic_Carbon"": 0.88, ""Nitrogen"": 246.0, ""Phosphorus"": 61.0, ""Potassium"": 478.0, ""Zinc"": 0.57, ""Iron"": 4.15, ""Copper"": 0.16, ""Boron"": 1.74, ""Soil_Type"": ""Sandy"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-006895""}",NULL,NULL
"AND-GUN-007464","Prasad Pothineni","PENURAKA","Guntur","Tadepalle","Oil Palm",5.84,69.47,"Medium",96.0,16.486417555278894,80.57379228937572,0.76,0.36,0.4,"{""pH"": 8.73, ""EC"": 1.42, ""Organic_Carbon"": 0.7, ""Nitrogen"": 412.0, ""Phosphorus"": 50.0, ""Potassium"": 125.0, ""Zinc"": 0.26, ""Iron"": 9.29, ""Copper"": 0.43, ""Boron"": 0.67, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-007464""}",NULL,NULL
"AND-GUN-004409","Parvathi Nimmagadda","UNDAVALLI","Guntur","Tadepalle","Ragi (Finger Millet)",6.04,70.13,"Medium",85.4,16.50685822761757,80.57965444341093,0.41,0.26,0.48,"{""pH"": 7.96, ""EC"": 0.2, ""Organic_Carbon"": 1.45, ""Nitrogen"": 287.0, ""Phosphorus"": 79.0, ""Potassium"": 142.0, ""Zinc"": 2.75, ""Iron"": 4.08, ""Copper"": 0.53, ""Boron"": 0.29, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-004409""}",NULL,NULL
"AND-GUN-006149","Appa Rao Rao","UNDAVALLI","Guntur","Tadepalle","Turmeric",9.56,81.87,"Low",98.2,16.475289863109733,80.58286817903526,0.74,0.24,0.36,"{""pH"": 6.43, ""EC"": 2.1, ""Organic_Carbon"": 0.74, ""Nitrogen"": 163.0, ""Phosphorus"": 21.0, ""Potassium"": 478.0, ""Zinc"": 1.59, ""Iron"": 2.36, ""Copper"": 1.22, ""Boron"": 1.31, ""Soil_Type"": ""Loamy"", ""Irrigation_Type"": ""Sprinkler"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-006149""}",NULL,NULL
"AND-GUN-006510","Subba Rao Goud","UNDAVALLI","Guntur","Tadepalle","Tobacco",10.41,84.7,"Low",95.8,16.49718294200932,80.57433463995362,0.55,0.31,0.37,"{""pH"": 5.8, ""EC"": 1.72, ""Organic_Carbon"": 1.22, ""Nitrogen"": 314.0, ""Phosphorus"": 66.0, ""Potassium"": 419.0, ""Zinc"": 1.97, ""Iron"": 14.79, ""Copper"": 1.34, ""Boron"": 1.53, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Borewell"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-006510""}",NULL,NULL
"AND-GUN-009264","Srinivas Goud","UNDAVALLI","Guntur","Tadepalle","Sesame (Til)",9.68,82.27,"Low",90.1,16.510587160819263,80.59482049026097,0.67,0.34,0.3,"{""pH"": 8.48, ""EC"": 0.74, ""Organic_Carbon"": 0.33, ""Nitrogen"": 119.0, ""Phosphorus"": 65.0, ""Potassium"": 372.0, ""Zinc"": 0.21, ""Iron"": 2.36, ""Copper"": 0.54, ""Boron"": 2.5, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-009264""}",NULL,NULL
"AND-GUN-000130","Babu Yarlagadda","Anantavaram","Guntur","Thullur","Sweet Orange",7.91,76.37,"Medium",85.4,16.517641631838302,80.41223321715316,0.74,0.53,0.29,"{""pH"": 7.74, ""EC"": 0.65, ""Organic_Carbon"": 0.41, ""Nitrogen"": 363.0, ""Phosphorus"": 64.0, ""Potassium"": 590.0, ""Zinc"": 3.1, ""Iron"": 8.47, ""Copper"": 0.27, ""Boron"": 1.04, ""Soil_Type"": ""Loamy"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-000130""}",NULL,NULL
"AND-GUN-005743","Bhavani Mekapati","Anantavaram","Guntur","Thullur","Maize",12.57,91.9,"Low",98.3,16.502830533294723,80.41086666409534,0.46,0.26,0.23,"{""pH"": 8.53, ""EC"": 0.45, ""Organic_Carbon"": 0.24, ""Nitrogen"": 248.0, ""Phosphorus"": 50.0, ""Potassium"": 555.0, ""Zinc"": 1.37, ""Iron"": 3.35, ""Copper"": 0.16, ""Boron"": 0.5, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-005743""}",NULL,NULL
"AND-GUN-003248","Suresh Kothapalli","Tulluru","Guntur","Thullur","Sunflower",6.47,71.57,"Medium",92.6,16.501950947313148,80.44958270190887,0.71,0.6,0.34,"{""pH"": 6.85, ""EC"": 2.32, ""Organic_Carbon"": 0.88, ""Nitrogen"": 359.0, ""Phosphorus"": 79.0, ""Potassium"": 480.0, ""Zinc"": 2.19, ""Iron"": 2.11, ""Copper"": 1.56, ""Boron"": 1.34, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-003248""}",NULL,NULL
"AND-GUN-005430","Rambabu Kodali","Tulluru","Guntur","Thullur","Ragi (Finger Millet)",10.88,86.27,"Low",97.8,16.496045333714644,80.4514132791289,0.32,0.34,0.45,"{""pH"": 5.7, ""EC"": 2.14, ""Organic_Carbon"": 0.72, ""Nitrogen"": 118.0, ""Phosphorus"": 16.0, ""Potassium"": 544.0, ""Zinc"": 3.18, ""Iron"": 5.72, ""Copper"": 0.85, ""Boron"": 2.4, ""Soil_Type"": ""Clay Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-005430""}",NULL,NULL
"AND-GUN-001102","Anand Kodali","VELGAPUDI","Guntur","Thullur","Tomato",14.55,98.5,"Low",86.2,16.50081898438793,80.51531192567411,0.37,0.51,0.47,"{""pH"": 6.25, ""EC"": 1.68, ""Organic_Carbon"": 0.46, ""Nitrogen"": 450.0, ""Phosphorus"": 59.0, ""Potassium"": 161.0, ""Zinc"": 1.28, ""Iron"": 5.19, ""Copper"": 1.01, ""Boron"": 0.34, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-001102""}",NULL,NULL
"AND-GUN-009548","Ramakrishna Konidela","VELGAPUDI","Guntur","Thullur","Maize",0.98,53.27,"High",89.2,16.504061179215885,80.5211669450284,0.74,0.21,0.22,"{""pH"": 7.39, ""EC"": 0.34, ""Organic_Carbon"": 0.47, ""Nitrogen"": 379.0, ""Phosphorus"": 49.0, ""Potassium"": 386.0, ""Zinc"": 3.0, ""Iron"": 10.46, ""Copper"": 1.98, ""Boron"": 2.2, ""Soil_Type"": ""Sandy Loam"", ""Irrigation_Type"": ""Sprinkler"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-009548""}",NULL,NULL
"AND-GUN-008373","Saraswathi Kothapalli","MALKAPURAM","Guntur","Thullur","Oil Palm",6.25,70.83,"Medium",97.9,16.49935795658274,80.52187187972481,0.77,0.44,0.34,"{""pH"": 5.25, ""EC"": 2.84, ""Organic_Carbon"": 0.84, ""Nitrogen"": 310.0, ""Phosphorus"": 42.0, ""Potassium"": 302.0, ""Zinc"": 1.19, ""Iron"": 8.1, ""Copper"": 0.97, ""Boron"": 2.38, ""Soil_Type"": ""Sandy"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Zaid"", ""Survey_Number"": ""AP-008373""}",NULL,NULL
"AND-GUN-008731","Babu Ghattamaneni","MALKAPURAM","Guntur","Thullur","Banana",3.05,60.17,"Medium",95.3,16.48192608190479,80.52288358619985,0.4,0.28,0.25,"{""pH"": 7.16, ""EC"": 2.67, ""Organic_Carbon"": 0.35, ""Nitrogen"": 345.0, ""Phosphorus"": 38.0, ""Potassium"": 411.0, ""Zinc"": 2.25, ""Iron"": 11.44, ""Copper"": 0.33, ""Boron"": 0.97, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-008731""}",NULL,NULL
"AND-GUN-001804","Suresh Golla","KONDARAJUPALEM","Guntur","Thullur","Black Gram (Urad)",4.8,66.0,"Medium",85.9,16.537760907249034,80.49358746184414,0.44,0.26,0.25,"{""pH"": 6.42, ""EC"": 0.75, ""Organic_Carbon"": 0.99, ""Nitrogen"": 143.0, ""Phosphorus"": 12.0, ""Potassium"": 82.0, ""Zinc"": 0.39, ""Iron"": 2.28, ""Copper"": 1.45, ""Boron"": 1.66, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-001804""}",NULL,NULL
"AND-GUN-003171","Krishna Rao","LINGAYAPALEM","Guntur","Thullur","Turmeric",10.0,83.33,"Low",86.2,16.55647015437086,80.50506425325453,0.63,0.43,0.3,"{""pH"": 5.91, ""EC"": 2.34, ""Organic_Carbon"": 1.48, ""Nitrogen"": 391.0, ""Phosphorus"": 67.0, ""Potassium"": 417.0, ""Zinc"": 3.36, ""Iron"": 6.89, ""Copper"": 1.46, ""Boron"": 0.73, ""Soil_Type"": ""Clay Loam"", ""Irrigation_Type"": ""Rainfed"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-003171""}",NULL,NULL
"AND-GUN-005763","Ramesh Bandi","Vaddamanu","Guntur","Thullur","Banana",14.14,97.13,"Low",94.4,16.531561767391413,80.42558654520289,0.51,0.43,0.47,"{""pH"": 6.56, ""EC"": 0.97, ""Organic_Carbon"": 0.73, ""Nitrogen"": 313.0, ""Phosphorus"": 72.0, ""Potassium"": 494.0, ""Zinc"": 1.79, ""Iron"": 14.56, ""Copper"": 0.62, ""Boron"": 1.33, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Drip"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-005763""}",NULL,NULL
"AND-GUN-009064","Saraswathi Kambhampati","Vaddamanu","Guntur","Thullur","Black Gram (Urad)",6.19,70.63,"Medium",87.7,16.529500063582848,80.43515816347394,0.53,0.31,0.24,"{""pH"": 7.3, ""EC"": 1.05, ""Organic_Carbon"": 0.91, ""Nitrogen"": 402.0, ""Phosphorus"": 78.0, ""Potassium"": 83.0, ""Zinc"": 2.9, ""Iron"": 6.82, ""Copper"": 0.36, ""Boron"": 2.19, ""Soil_Type"": ""Silty Loam"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-009064""}",NULL,NULL
"AND-GUN-001690","Ramakrishna Chowdary","UDDANDRAYANIPALEM","Guntur","Thullur","Paddy (Rice)",11.59,88.63,"Low",94.4,16.533649626707323,80.5408604368547,0.57,0.34,0.25,"{""pH"": 7.66, ""EC"": 0.63, ""Organic_Carbon"": 0.79, ""Nitrogen"": 183.0, ""Phosphorus"": 22.0, ""Potassium"": 277.0, ""Zinc"": 2.89, ""Iron"": 14.64, ""Copper"": 1.44, ""Boron"": 0.83, ""Soil_Type"": ""Sandy"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Rabi"", ""Survey_Number"": ""AP-001690""}",NULL,NULL
"AND-GUN-000737","Suresh Nandamuri","Abbarajupalem","Guntur","Thullur","Chilli",6.19,70.63,"Medium",94.3,16.549942347420608,80.46615870154564,0.72,0.42,0.48,"{""pH"": 6.41, ""EC"": 0.52, ""Organic_Carbon"": 0.61, ""Nitrogen"": 104.0, ""Phosphorus"": 45.0, ""Potassium"": 91.0, ""Zinc"": 2.57, ""Iron"": 4.78, ""Copper"": 1.18, ""Boron"": 0.87, ""Soil_Type"": ""Clay"", ""Irrigation_Type"": ""Canal"", ""Crop_Season"": ""Kharif"", ""Survey_Number"": ""AP-000737""}",NULL,NULL
